"","geo_code","time","CAGR","IndName","Direction","IndWeight","Agg_KC","Agg_NC","Agg_OBJ","X","X.1","X.2","X.3","X.4","CAGRcorrdir","meannc","meankc","meanobj"
"94","EU27_2020",2017,7.86461388236506,"3.4.c.1   REN TRA",1,1,"ConsumpDemand","ConsumpPatt","Defossilization",NA,NA,NA,NA,NA,7.86461388236506,2.2127266035798,2.2127266035798,1.86767423035113
"95","EU27_2020",2017,0.669320561491582,"4.1.a.3   CRF3",1,1,"Mitigation","ClimChgMitAdapt","Climate",NA,NA,NA,NA,NA,0.669320561491582,0.130133166866412,-1.68887522386139,0.130133166866412
"96","EU27_2020",2017,-4.04707100921437,"4.1.a.6   CRF4",1,1,"Mitigation","ClimChgMitAdapt","Climate",NA,NA,NA,NA,NA,-4.04707100921437,0.130133166866412,-1.68887522386139,0.130133166866412
"97","EU27_2020",2017,2.06041602175708,"4.1.b.2   C1111",1,1,"Adaptation","ClimChgMitAdapt","Climate",NA,NA,NA,NA,NA,2.06041602175708,0.130133166866412,1.03963736223031,0.130133166866412
"98","EU27_2020",2017,0.0752650832197554,"4.1.b.2   C1112",1,1,"Adaptation","ClimChgMitAdapt","Climate",NA,NA,NA,NA,NA,0.0752650832197554,0.130133166866412,1.03963736223031,0.130133166866412
"99","EU27_2020",2017,1.98319365800124,"4.1.b.2   C1500",1,1,"Adaptation","ClimChgMitAdapt","Climate",NA,NA,NA,NA,NA,1.98319365800124,0.130133166866412,1.03963736223031,0.130133166866412
"100","EU27_2020",2017,-0.0396746859431807,"4.1.b.3   PC",-1,1,"Adaptation","ClimChgMitAdapt","Climate",NA,NA,NA,NA,NA,0.0396746859431807,0.130133166866412,1.03963736223031,0.130133166866412
"101","EU27_2020",2017,-0.450405786680041,"5.1.a.2   A01",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,-0.450405786680041,1.87861320171414,1.63020406481781,1.51634566099229
"102","EU27_2020",2017,-0.0259116509640944,"5.1.a.2   A02",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,-0.0259116509640944,1.87861320171414,1.63020406481781,1.51634566099229
"103","EU27_2020",2017,0.591331617547119,"5.1.a.2   A03",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,0.591331617547119,1.87861320171414,1.63020406481781,1.51634566099229
"104","EU27_2020",2017,0.565025507094941,"5.1.a.2   bC13",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,0.565025507094941,1.87861320171414,1.63020406481781,1.51634566099229
"105","EU27_2020",2017,-3.02150391433083,"5.1.a.2   bC14",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,-3.02150391433083,1.87861320171414,1.63020406481781,1.51634566099229
"106","EU27_2020",2017,0.427420373303256,"5.1.a.2   bC15",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,0.427420373303256,1.87861320171414,1.63020406481781,1.51634566099229
"107","EU27_2020",2017,-0.0526059106015997,"5.1.a.2   bC16",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,-0.0526059106015997,1.87861320171414,1.63020406481781,1.51634566099229
"108","EU27_2020",2017,0.27643121047678,"5.1.a.2   bC17",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,0.27643121047678,1.87861320171414,1.63020406481781,1.51634566099229
"109","EU27_2020",2017,0.43364777550281,"5.1.a.2   bC21",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,0.43364777550281,1.87861320171414,1.63020406481781,1.51634566099229
"110","EU27_2020",2017,0.425016265256994,"5.1.a.2   bC22",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,0.425016265256994,1.87861320171414,1.63020406481781,1.51634566099229
"111","EU27_2020",2017,0.305445682189243,"5.1.a.2   bC31",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,0.305445682189243,1.87861320171414,1.63020406481781,1.51634566099229
"112","EU27_2020",2017,3.03778380498401,"5.1.a.2   bchem",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,3.03778380498401,1.87861320171414,1.63020406481781,1.51634566099229
"113","EU27_2020",2017,0.264608767572705,"5.1.a.2   bD3511",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,0.264608767572705,1.87861320171414,1.63020406481781,1.51634566099229
"114","EU27_2020",2017,4.51270845393974,"5.1.a.2   Biod",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,4.51270845393974,1.87861320171414,1.63020406481781,1.51634566099229
"115","EU27_2020",2017,2.69721758311767,"5.1.a.2   Bioeth",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.69721758311767,1.87861320171414,1.63020406481781,1.51634566099229
"116","EU27_2020",2017,0.243513912926252,"5.1.a.2   C10",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,0.243513912926252,1.87861320171414,1.63020406481781,1.51634566099229
"117","EU27_2020",2017,1.8627142568209,"5.1.a.2   C11",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,1.8627142568209,1.87861320171414,1.63020406481781,1.51634566099229
"118","EU27_2020",2017,-1.72545732980176,"5.1.a.2   C12",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,-1.72545732980176,1.87861320171414,1.63020406481781,1.51634566099229
"119","EU27_2020",2017,4.25987758819957,"5.1.a.5   A01",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,4.25987758819957,1.87861320171414,1.63020406481781,1.51634566099229
"120","EU27_2020",2017,2.56612397280001,"5.1.a.5   A02",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.56612397280001,1.87861320171414,1.63020406481781,1.51634566099229
"121","EU27_2020",2017,2.94994986202277,"5.1.a.5   A03",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.94994986202277,1.87861320171414,1.63020406481781,1.51634566099229
"122","EU27_2020",2017,3.22019388623023,"5.1.a.5   bC13",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,3.22019388623023,1.87861320171414,1.63020406481781,1.51634566099229
"123","EU27_2020",2017,2.90027481091755,"5.1.a.5   bC14",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.90027481091755,1.87861320171414,1.63020406481781,1.51634566099229
"124","EU27_2020",2017,2.178338143323,"5.1.a.5   bC15",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.178338143323,1.87861320171414,1.63020406481781,1.51634566099229
"125","EU27_2020",2017,3.26746232180186,"5.1.a.5   bC16",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,3.26746232180186,1.87861320171414,1.63020406481781,1.51634566099229
"126","EU27_2020",2017,1.89706839807027,"5.1.a.5   bC17",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,1.89706839807027,1.87861320171414,1.63020406481781,1.51634566099229
"127","EU27_2020",2017,1.20757437151238,"5.1.a.5   bC21",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,1.20757437151238,1.87861320171414,1.63020406481781,1.51634566099229
"128","EU27_2020",2017,1.55092203671454,"5.1.a.5   bC22",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,1.55092203671454,1.87861320171414,1.63020406481781,1.51634566099229
"129","EU27_2020",2017,2.65439434820314,"5.1.a.5   bC31",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.65439434820314,1.87861320171414,1.63020406481781,1.51634566099229
"130","EU27_2020",2017,2.94470656619974,"5.1.a.5   bchem",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.94470656619974,1.87861320171414,1.63020406481781,1.51634566099229
"131","EU27_2020",2017,-1.07147384708743,"5.1.a.5   bD3511",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,-1.07147384708743,1.87861320171414,1.63020406481781,1.51634566099229
"132","EU27_2020",2017,7.22772175920943,"5.1.a.5   Biod",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,7.22772175920943,1.87861320171414,1.63020406481781,1.51634566099229
"133","EU27_2020",2017,5.41691545245864,"5.1.a.5   Bioeth",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,5.41691545245864,1.87861320171414,1.63020406481781,1.51634566099229
"134","EU27_2020",2017,1.31091313409584,"5.1.a.5   C10",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,1.31091313409584,1.87861320171414,1.63020406481781,1.51634566099229
"135","EU27_2020",2017,1.64801032501825,"5.1.a.5   C11",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,1.64801032501825,1.87861320171414,1.63020406481781,1.51634566099229
"136","EU27_2020",2017,2.19139258539744,"5.1.a.5   C12",1,1,"BioeconinEcon","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.19139258539744,1.87861320171414,1.63020406481781,1.51634566099229
"137","EU27_2020",2017,0.820191257155112,"5.1.b.1   A01",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,0.820191257155112,1.87861320171414,2.12702233861046,1.51634566099229
"138","EU27_2020",2017,1.49525486008493,"5.1.b.1   A02",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,1.49525486008493,1.87861320171414,2.12702233861046,1.51634566099229
"139","EU27_2020",2017,1.70575592871427,"5.1.b.1   A03",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,1.70575592871427,1.87861320171414,2.12702233861046,1.51634566099229
"140","EU27_2020",2017,0.670132281093649,"5.1.b.1   bC13",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,0.670132281093649,1.87861320171414,2.12702233861046,1.51634566099229
"141","EU27_2020",2017,-1.71563133869099,"5.1.b.1   bC14",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,-1.71563133869099,1.87861320171414,2.12702233861046,1.51634566099229
"142","EU27_2020",2017,1.4631394231281,"5.1.b.1   bC15",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,1.4631394231281,1.87861320171414,2.12702233861046,1.51634566099229
"143","EU27_2020",2017,1.27376751530321,"5.1.b.1   bC16",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,1.27376751530321,1.87861320171414,2.12702233861046,1.51634566099229
"144","EU27_2020",2017,1.70550136766436,"5.1.b.1   bC17",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,1.70550136766436,1.87861320171414,2.12702233861046,1.51634566099229
"145","EU27_2020",2017,3.38480102386183,"5.1.b.1   bC21",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,3.38480102386183,1.87861320171414,2.12702233861046,1.51634566099229
"146","EU27_2020",2017,1.02402485447224,"5.1.b.1   bC22",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,1.02402485447224,1.87861320171414,2.12702233861046,1.51634566099229
"147","EU27_2020",2017,2.5760962794404,"5.1.b.1   bC31",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.5760962794404,1.87861320171414,2.12702233861046,1.51634566099229
"148","EU27_2020",2017,1.97976024943396,"5.1.b.1   bchem",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,1.97976024943396,1.87861320171414,2.12702233861046,1.51634566099229
"149","EU27_2020",2017,5.97742035809907,"5.1.b.1   bD3511",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,5.97742035809907,1.87861320171414,2.12702233861046,1.51634566099229
"150","EU27_2020",2017,-1.21845513763976,"5.1.b.1   Biod",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,-1.21845513763976,1.87861320171414,2.12702233861046,1.51634566099229
"151","EU27_2020",2017,-0.443865029807444,"5.1.b.1   Bioeth",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,-0.443865029807444,1.87861320171414,2.12702233861046,1.51634566099229
"152","EU27_2020",2017,2.03439905424241,"5.1.b.1   C10",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.03439905424241,1.87861320171414,2.12702233861046,1.51634566099229
"153","EU27_2020",2017,3.42823704598147,"5.1.b.1   C11",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,3.42823704598147,1.87861320171414,2.12702233861046,1.51634566099229
"154","EU27_2020",2017,-0.0744770651371018,"5.1.b.1   C12",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,-0.0744770651371018,1.87861320171414,2.12702233861046,1.51634566099229
"155","EU27_2020",2017,2.1681350703959,"5.1.b.2   A01",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.1681350703959,1.87861320171414,2.12702233861046,1.51634566099229
"156","EU27_2020",2017,2.63445422985822,"5.1.b.2   A02",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.63445422985822,1.87861320171414,2.12702233861046,1.51634566099229
"157","EU27_2020",2017,3.24003858439248,"5.1.b.2   A03",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,3.24003858439248,1.87861320171414,2.12702233861046,1.51634566099229
"158","EU27_2020",2017,2.27120771973099,"5.1.b.2   bC13",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.27120771973099,1.87861320171414,2.12702233861046,1.51634566099229
"159","EU27_2020",2017,-0.333338295183028,"5.1.b.2   bC14",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,-0.333338295183028,1.87861320171414,2.12702233861046,1.51634566099229
"160","EU27_2020",2017,2.84400761824302,"5.1.b.2   bC15",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.84400761824302,1.87861320171414,2.12702233861046,1.51634566099229
"161","EU27_2020",2017,2.55205765318773,"5.1.b.2   bC16",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.55205765318773,1.87861320171414,2.12702233861046,1.51634566099229
"162","EU27_2020",2017,2.23275468361945,"5.1.b.2   bC17",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.23275468361945,1.87861320171414,2.12702233861046,1.51634566099229
"163","EU27_2020",2017,3.43092978123558,"5.1.b.2   bC21",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,3.43092978123558,1.87861320171414,2.12702233861046,1.51634566099229
"164","EU27_2020",2017,2.77433344867877,"5.1.b.2   bC22",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.77433344867877,1.87861320171414,2.12702233861046,1.51634566099229
"165","EU27_2020",2017,2.88918342453668,"5.1.b.2   bC31",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.88918342453668,1.87861320171414,2.12702233861046,1.51634566099229
"166","EU27_2020",2017,5.26388178148316,"5.1.b.2   bchem",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,5.26388178148316,1.87861320171414,2.12702233861046,1.51634566099229
"167","EU27_2020",2017,1.77024051987829,"5.1.b.2   bD3511",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,1.77024051987829,1.87861320171414,2.12702233861046,1.51634566099229
"168","EU27_2020",2017,2.73426140854669,"5.1.b.2   Biod",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.73426140854669,1.87861320171414,2.12702233861046,1.51634566099229
"169","EU27_2020",2017,4.7693572133219,"5.1.b.2   Bioeth",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,4.7693572133219,1.87861320171414,2.12702233861046,1.51634566099229
"170","EU27_2020",2017,2.62591042682485,"5.1.b.2   C10",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.62591042682485,1.87861320171414,2.12702233861046,1.51634566099229
"171","EU27_2020",2017,4.58483940625578,"5.1.b.2   C11",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,4.58483940625578,1.87861320171414,2.12702233861046,1.51634566099229
"172","EU27_2020",2017,2.03449658757029,"5.1.b.2   C12",1,1,"ValueAdded","FosterEconDev","Competitiveness",NA,NA,NA,NA,NA,2.03449658757029,1.87861320171414,2.12702233861046,1.51634566099229
"173","EU27_2020",2017,-1.94108750009292,"5.2.a.1   A01",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,-1.94108750009292,0.0672754981049036,0.0672754981049036,1.51634566099229
"174","EU27_2020",2017,0.206848436641249,"5.2.a.1   A02",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,0.206848436641249,0.0672754981049036,0.0672754981049036,1.51634566099229
"175","EU27_2020",2017,0.0828340836984909,"5.2.a.1   A03",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,0.0828340836984909,0.0672754981049036,0.0672754981049036,1.51634566099229
"176","EU27_2020",2017,-0.483905036684762,"5.2.a.1   bC13",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,-0.483905036684762,0.0672754981049036,0.0672754981049036,1.51634566099229
"177","EU27_2020",2017,-3.31168211333485,"5.2.a.1   bC14",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,-3.31168211333485,0.0672754981049036,0.0672754981049036,1.51634566099229
"178","EU27_2020",2017,0.284320411155092,"5.2.a.1   bC15",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,0.284320411155092,0.0672754981049036,0.0672754981049036,1.51634566099229
"179","EU27_2020",2017,-0.603220771192137,"5.2.a.1   bC16",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,-0.603220771192137,0.0672754981049036,0.0672754981049036,1.51634566099229
"180","EU27_2020",2017,0.516690638234141,"5.2.a.1   bC17",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,0.516690638234141,0.0672754981049036,0.0672754981049036,1.51634566099229
"181","EU27_2020",2017,1.60595645961046,"5.2.a.1   bC21",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,1.60595645961046,0.0672754981049036,0.0672754981049036,1.51634566099229
"182","EU27_2020",2017,1.54500136625142,"5.2.a.1   bC22",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,1.54500136625142,0.0672754981049036,0.0672754981049036,1.51634566099229
"183","EU27_2020",2017,0.520849028773807,"5.2.a.1   bC31",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,0.520849028773807,0.0672754981049036,0.0672754981049036,1.51634566099229
"184","EU27_2020",2017,1.61073293883844,"5.2.a.1   bchem",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,1.61073293883844,0.0672754981049036,0.0672754981049036,1.51634566099229
"185","EU27_2020",2017,2.7946949265623,"5.2.a.1   bD3511",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,2.7946949265623,0.0672754981049036,0.0672754981049036,1.51634566099229
"186","EU27_2020",2017,-3.06020284976021,"5.2.a.1   Biod",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,-3.06020284976021,0.0672754981049036,0.0672754981049036,1.51634566099229
"187","EU27_2020",2017,-0.449215896712107,"5.2.a.1   Bioeth",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,-0.449215896712107,0.0672754981049036,0.0672754981049036,1.51634566099229
"188","EU27_2020",2017,0.850641087449833,"5.2.a.1   C10",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,0.850641087449833,0.0672754981049036,0.0672754981049036,1.51634566099229
"189","EU27_2020",2017,1.62578910247866,"5.2.a.1   C11",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,1.62578910247866,0.0672754981049036,0.0672754981049036,1.51634566099229
"190","EU27_2020",2017,-0.584085346028651,"5.2.a.1   C12",1,1,"Employment","InclGrowth","Competitiveness",NA,NA,NA,NA,NA,-0.584085346028651,0.0672754981049036,0.0672754981049036,1.51634566099229
